,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,1000000,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,0.0010,56,0,0,0,100.00,0,0.00,0,0.00,0,0,0,0,57,56,54634.15,0,80721,56016,480,0,0,592,136,128,8384,80,8592,136,648,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0024,0.0000,0.0000,0.0002,0.0000,0.0000,0.0025,
,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,1000000,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,0.0010,56,0,0,0,100.00,0,0.00,0,0.00,0,0,0,0,57,56,55281.34,0,80721,56016,480,0,0,592,136,128,8384,80,8592,136,648,0.0000,0.0000,0.0000,0.0000,0.0003,0.0000,0.0000,0.0024,0.0000,0.0000,0.0002,0.0000,0.0000,0.0024,
,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,1000000,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,0.0011,56,0,0,0,100.00,0,0.00,0,0.00,0,0,0,0,57,56,50587.17,0,80721,56016,480,0,0,592,136,128,8384,80,8592,136,648,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0026,0.0000,0.0000,0.0002,0.0000,0.0000,0.0026,
,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,1000000,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,0.0011,56,0,0,0,100.00,0,0.00,0,0.00,0,0,0,0,57,56,52830.19,0,80721,56016,480,0,0,592,136,128,8384,80,8592,136,648,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0025,0.0000,0.0000,0.0002,0.0000,0.0000,0.0025,
,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,1000000,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,0.0013,80,0,0,0,100.00,0,0.00,0,0.00,0,0,0,0,80,80,62843.68,0,80721,56016,480,0,0,592,136,128,8384,80,8592,136,648,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0030,0.0000,0.0000,0.0003,0.0000,0.0000,0.0030,
,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,1000000,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,0.0011,80,0,0,0,100.00,0,0.00,0,0.00,0,0,0,0,80,80,72398.19,0,80721,56016,480,0,0,592,136,128,8384,80,8592,136,648,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0026,0.0000,0.0000,0.0002,0.0000,0.0000,0.0026,
,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,1000000,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,0.0011,80,0,0,0,100.00,0,0.00,0,0.00,0,0,0,0,80,80,71301.25,0,80721,56016,480,0,0,592,136,128,8384,80,8592,136,648,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0026,0.0000,0.0000,0.0002,0.0000,0.0000,0.0027,
,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,1000000,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,0.0012,80,0,0,0,100.00,0,0.00,0,0.00,0,0,0,0,80,80,67170.45,0,80721,56016,480,0,0,592,136,128,8384,80,8592,136,648,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0028,0.0000,0.0000,0.0003,0.0000,0.0000,0.0028,
,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,1000000,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,0.0012,80,0,0,0,100.00,0,0.00,0,0.00,0,0,0,0,80,80,66666.67,0,80721,56016,480,0,0,592,136,128,8384,80,8592,136,648,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0028,0.0000,0.0000,0.0003,0.0000,0.0000,0.0028,
,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,1000000,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,0.0012,80,0,0,0,100.00,0,0.00,0,0.00,0,0,0,0,80,80,67453.63,0,80721,56016,480,0,0,592,136,128,8384,80,8592,136,648,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0028,0.0000,0.0000,0.0003,0.0000,0.0000,0.0028,
,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,1000000,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,0.0012,80,0,0,0,100.00,0,0.00,0,0.00,0,0,0,0,80,80,65789.47,0,80721,56016,480,0,0,592,136,128,8384,80,8592,136,648,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0029,0.0000,0.0000,0.0003,0.0000,0.0000,0.0029,
,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,18446744073709551615,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,0.0012,80,0,0,0,100.00,0,0.00,0,0.00,0,0,0,0,81,80,64672.59,0,80721,56016,480,0,0,592,136,128,8384,80,8592,136,648,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0029,0.0000,0.0000,0.0002,0.0000,0.0000,0.0030,
,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,18446744073709551615,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,0.0013,80,0,0,0,100.00,0,0.00,0,0.00,0,0,0,0,81,80,63795.85,0,80721,56016,480,0,0,592,136,128,8384,80,8592,136,648,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0030,0.0000,0.0000,0.0003,0.0000,0.0000,0.0030,
,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,18446744073709551615,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,0.0012,80,0,0,0,100.00,0,0.00,0,0.00,0,0,0,0,81,80,65093.57,0,80721,56016,480,0,0,592,136,128,8384,80,8592,136,648,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0029,0.0000,0.0000,0.0003,0.0000,0.0000,0.0029,
,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,18446744073709551615,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,0.0012,80,0,0,0,100.00,0,0.00,0,0.00,0,0,0,0,81,80,66170.39,0,80721,56016,480,0,0,592,136,128,8384,80,8592,136,648,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0028,0.0000,0.0000,0.0003,0.0000,0.0000,0.0029,
,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,18446744073709551615,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,0.0012,80,0,0,0,100.00,0,0.00,0,0.00,0,0,0,0,81,80,66611.16,0,80721,56016,480,0,0,592,136,128,8384,80,8592,136,648,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0028,0.0000,0.0000,0.0003,0.0000,0.0000,0.0029,
,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,18446744073709551615,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,0.0011,60,0,0,0,100.00,0,0.00,0,0.00,0,0,0,0,61,60,52956.75,0,80721,56016,480,0,0,592,136,128,8384,80,8592,136,648,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0027,0.0000,0.0000,0.0002,0.0000,0.0000,0.0027,
,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,18446744073709551615,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,18446744073709551615,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,18446744073709551615,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,0.0011,60,0,0,0,100.00,0,0.00,0,0.00,0,0,0,0,61,60,55197.79,0,80721,56016,480,0,0,592,136,128,8384,80,8592,136,648,0.0000,0.0000,0.0000,0.0000,0.0004,0.0000,0.0000,0.0026,0.0000,0.0000,0.0002,0.0000,0.0000,0.0026,
,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,18446744073709551615,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,0.0012,60,0,0,0,100.00,0,0.00,0,0.00,0,0,0,0,61,60,49751.24,0,80721,56016,480,0,0,592,136,128,8384,80,8592,136,648,0.0000,0.0000,0.0000,0.0000,0.0005,0.0000,0.0000,0.0028,0.0000,0.0000,0.0002,0.0000,0.0000,0.0029,
,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,18446744073709551615,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,18446744073709551615,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,18446744073709551615,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,18446744073709551615,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,18446744073709551615,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,18446744073709551615,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,18446744073709551615,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,18446744073709551615,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,18446744073709551615,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,18446744073709551615,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,18446744073709551615,18,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,18446744073709551615,18,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,18446744073709551615,18,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,1,1,16,240,3600000000000.00
model defined,61441,50000,111440,0.0001,6,0,0,0,100.00,0,0.00,0,0.00,0,0,0,0,0,6,120000.00,0,111441,75702,234,608,144,128,8384,80,8592,136,648,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0001,
,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,18446744073709551615,18,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
model defined,30721,50000,80720,,5000,50000,50000,2,16,3600000000000.00,16,0,0,17,18446744073709551615,18,16,0.01,1000000000.00,0,0,0,0,,8000000,15,0,2,2,32,240,3600000000000.00
